,LabelID,LabelAbrv,LabelName,ParentID,IDPath,RegionalName,Count,Volume(mm^3),group,subject_id,group_subject,Mean,Density (#of cells/mm3),Normalized Density (#of cells/mm3),Normalized Intensity
231,4,IC,Right Inferior colliculus,339.0,/997/8/343/313/339/4/,Right Midbrain,694.0,1.825,pargyline,02,pargyline_02,205.50683,380.2739726027397,0.3536124556282351,1.0348586800772333
232,44,ILA,Right Infralimbic area,315.0,/997/8/567/688/695/315/44/,Right Cerebral cortex,933.0,0.6599999999999999,pargyline,02,pargyline_02,211.0233911421442,1413.6363636363637,1.314524426926877,1.0626381031850913
233,51,ILM,Right Intralaminar nuclei of the dorsal thalamus,856.0,/997/8/343/1129/549/856/51/,Right Thalamus,306.0,0.4050000000000001,pargyline,02,pargyline_02,307.7194902430739,755.5555555555554,0.7025825447240469,1.5495649731300243
234,83,IO,Right Inferior olivary complex,370.0,/997/8/343/1065/354/370/83/,Right Medulla,359.0,0.23,pargyline,02,pargyline_02,159.71857,1560.8695652173913,1.4514349117668772,0.8042854270781324
235,91,IP,Right Interposed nucleus,519.0,/997/8/512/519/91/,Right Cerebellum,30.0,0.271,pargyline,02,pargyline_02,244.10454,110.7011070110701,0.10293970429536178,1.229222902544213
236,100,IPN,Right Interpeduncular nucleus,165.0,/997/8/343/313/348/165/100/,Right Midbrain,214.0,0.138,pargyline,02,pargyline_02,281.27212,1550.7246376811593,1.4420012586727562,1.4163855033223232
237,136,IRN,Right Intermediate reticular nucleus,370.0,/997/8/343/1065/354/370/136/,Right Medulla,191.0,0.797,pargyline,02,pargyline_02,233.68412,239.64868255959848,0.22284659280770477,1.1767494052543643
238,138,LAT,Right Lateral group of the dorsal thalamus,856.0,/997/8/343/1129/549/856/138/,Right Thalamus,52.0,0.806,pargyline,02,pargyline_02,206.84284245238584,64.51612903225806,0.05999281691192053,1.0415863595565125
239,147,LC,Right Locus ceruleus,1117.0,/997/8/343/1065/771/1117/147/,Right Pons,19.0,0.006,pargyline,02,pargyline_02,438.66106,3166.6666666666665,2.944647430093432,2.208939749364437
240,162,LDT,Right Laterodorsal tegmental nucleus,1117.0,/997/8/343/1065/771/1117/162/,Right Pons,97.0,0.036,pargyline,02,pargyline_02,317.7759,2694.444444444445,2.5055333396409036,1.6002054454071177
241,194,LHA,Right Lateral hypothalamic area,290.0,/997/8/343/1129/1097/290/194/,Right Hypothalamus,435.0,1.245,pargyline,02,pargyline_02,265.34733,349.39759036144574,0.32490085785431655,1.336193973143462
242,912,LING,Right Lingula (I),645.0,/997/8/512/528/645/912/,Right Cerebellum,244.0,0.047,pargyline,02,pargyline_02,165.52895,5191.489361702128,4.8275070970400735,0.8335444165606093
243,226,LPO,Right Lateral preoptic area,290.0,/997/8/343/1129/1097/290/226/,Right Hypothalamus,209.0,0.375,pargyline,02,pargyline_02,223.46746,557.3333333333334,0.5182579476964442,1.1253019702353049
244,235,LRN,Right Lateral reticular nucleus,370.0,/997/8/343/1065/354/370/235/,Right Medulla,385.0,0.183,pargyline,02,pargyline_02,158.49534,2103.825136612022,1.9563231416496492,0.7981256795737265
245,242,LS,Right Lateral septal nucleus,275.0,/997/8/567/623/477/275/242/,Right Cerebral nuclei,362.0,0.975,pargyline,02,pargyline_02,197.84514495814955,371.28205128205127,0.34525096994131904,0.9962771824716458
246,298,MA,Right Magnocellular nucleus,835.0,/997/8/567/623/803/835/298/,Right Cerebral nuclei,245.0,0.116,pargyline,02,pargyline_02,202.57782,2112.0689655172414,1.9639889846811913,1.020109236360287
247,307,MARN,Right Magnocellular reticular nucleus,370.0,/997/8/343/1065/354/370/307/,Right Medulla,738.0,0.273,pargyline,02,pargyline_02,173.574,2703.296703296703,2.5137649547819008,0.8740564025814893
248,313,MB,Right Midbrain,343.0,/997/8/343/313/,Right Midbrain,1248.0,1.745,pargyline,02,pargyline_02,224.49169,715.1862464183381,0.665043581859135,1.130459625121498
249,331,MBO,Right Mammillary body,467.0,/997/8/343/1129/1097/467/331/,Right Hypothalamus,325.0,0.32,pargyline,02,pargyline_02,188.30191056908092,1015.625,0.9444181724806239,0.9482208772698225
250,395,MDRN,Right Medullary reticular nucleus,370.0,/997/8/343/1065/354/370/395/,Right Medulla,261.0,0.378,pargyline,02,pargyline_02,212.67478406644344,690.4761904761905,0.6420659809978161,1.0709539255931797
251,403,MEA,Right Medial amygdalar nucleus,278.0,/997/8/567/623/477/278/403/,Right Cerebral nuclei,212.0,0.579,pargyline,02,pargyline_02,211.84106,366.1485319516408,0.3404773685191207,1.0667555902534331
252,444,MED,Right Medial group of the dorsal thalamus,856.0,/997/8/343/1129/549/856/444/,Right Thalamus,214.0,0.5700000000000001,pargyline,02,pargyline_02,303.4058949401992,375.43859649122805,0.34911609420498313,1.5278432544819371
253,460,MEV,Right Midbrain trigeminal nucleus,339.0,/997/8/343/313/339/460/,Right Midbrain,19.0,0.008,pargyline,02,pargyline_02,387.36663,2375.0,2.2084855725700745,1.9506393993219882
254,500,MO,Right Somatomotor areas,315.0,/997/8/567/688/695/315/500/,Right Cerebral cortex,8793.0,10.119000000000002,pargyline,02,pargyline_02,147.86085508278651,868.9593833382744,0.8080354784218812,0.7445742281464003
255,507,MOB,Right Main olfactory bulb,698.0,/997/8/567/688/695/698/507/,Right Cerebral cortex,5169.0,6.265,pargyline,02,pargyline_02,99.16945,825.0598563447726,0.7672138059975446,0.4993817778756315
256,523,MPO,Right Medial preoptic area,141.0,/997/8/343/1129/1097/141/523/,Right Hypothalamus,111.0,0.305,pargyline,02,pargyline_02,197.45732,363.93442622950823,0.3384184967113419,0.9943242350961662
257,128,MRN,Right Midbrain reticular nucleus,323.0,/997/8/343/313/323/128/,Right Midbrain,332.0,1.629,pargyline,02,pargyline_02,239.59971,203.8060159607121,0.1895169035167238,1.2065381945577567
258,904,MSC,Right Medial septal complex,826.0,/997/8/567/623/803/826/904/,Right Cerebral nuclei,178.0,0.613,pargyline,02,pargyline_02,163.1520513735921,290.3752039151713,0.2700166098857891,0.8215752076773722
259,571,MTN,Right Midline group of the dorsal thalamus,856.0,/997/8/343/1129/549/856/571/,Right Thalamus,221.0,0.386,pargyline,02,pargyline_02,309.8556543999396,572.5388601036269,0.5323973946419268,1.5603219295766901
260,354,MY,Right Medulla,1065.0,/997/8/343/1065/354/,Right Medulla,2214.0,3.124,pargyline,02,pargyline_02,185.19995,708.7067861715749,0.659018405238917,0.9326005165247772
261,604,NI,Right Nucleus incertus,1117.0,/997/8/343/1065/771/1117/604/,Right Pons,5.0,0.053,pargyline,02,pargyline_02,225.11476,94.33962264150944,0.08772534548441209,1.1335971821447643
262,612,NLL,Right Nucleus of the lateral lemniscus,1132.0,/997/8/343/1065/771/1132/612/,Right Pons,77.0,0.183,pargyline,02,pargyline_02,227.56122,420.76502732240436,0.39126462832992975,1.145916677153576
263,619,NLOT,Right Nucleus of the lateral olfactory tract,698.0,/997/8/567/688/695/698/619/,Right Cerebral cortex,80.0,0.135,pargyline,02,pargyline_02,151.0746415499426,592.5925925925926,0.5510451331168996,0.760757704001929
264,968,NOD,Right Nodulus (X),645.0,/997/8/512/528/645/968/,Right Cerebellum,676.0,0.453,pargyline,02,pargyline_02,129.60134,1492.2737306843267,1.3876484229649078,0.652625859922226
265,642,NTB,Right Nucleus of the trapezoid body,386.0,/997/8/343/1065/354/386/642/,Right Medulla,53.0,0.035,pargyline,02,pargyline_02,131.65854,1514.2857142857142,1.4081171169469346,0.6629851811995523
266,651,NTS,Right Nucleus of the solitary tract,386.0,/997/8/343/1065/354/386/651/,Right Medulla,152.0,0.181,pargyline,02,pargyline_02,189.49688,839.7790055248619,0.7809009759363799,0.9542383146854723
267,698,OLF,Right Olfactory areas,695.0,/997/8/567/688/695/698/,Right Cerebral cortex,774.0,1.289,pargyline,02,pargyline_02,122.03578,600.465477114042,0.5583660391716917,0.6145284135471099
268,714,ORB,Right Orbital area,315.0,/997/8/567/688/695/315/714/,Right Cerebral cortex,1084.0,1.742,pargyline,02,pargyline_02,170.67094560621047,622.2732491389207,0.5786448391240463,0.8594376619870795
269,754,OT,Right Olfactory tubercle,493.0,/997/8/567/623/477/493/754/,Right Cerebral nuclei,379.0,1.224,pargyline,02,pargyline_02,123.75604,309.640522875817,0.2879312115597035,0.6231910258456387
270,771,P,Right Pons,1065.0,/997/8/343/1065/771/,Right Pons,2041.0,1.916,pargyline,02,pargyline_02,183.03103,1065.240083507307,0.9905546761049384,0.9216786134016881
271,780,PA,Right Posterior amygdalar nucleus,703.0,/997/8/567/688/703/780/,Right Cerebral cortex,82.0,0.108,pargyline,02,pargyline_02,203.4681,759.2592592592592,0.7060265768060277,1.0245923670946726
272,795,PAG,Right Periaqueductal gray,323.0,/997/8/343/313/323/795/,Right Midbrain,1570.0,1.433,pargyline,02,pargyline_02,250.39619,1095.6036287508723,1.0187893925691458,1.2609053951139633
273,803,PAL,Right Pallidum,623.0,/997/8/567/623/803/,Right Cerebral nuclei,251.0,0.483,pargyline,02,pargyline_02,163.84063,519.6687370600414,0.4832340666580265,0.8250426426451244
274,852,PARN,Right Parvicellular reticular nucleus,370.0,/997/8/343/1065/354/370/852/,Right Medulla,340.0,0.615,pargyline,02,pargyline_02,237.55875000000003,552.8455284552846,0.5140847888224734,1.196260652095103
275,867,PB,Right Parabrachial nucleus,1132.0,/997/8/343/1065/771/1132/867/,Right Pons,40.0,0.284,pargyline,02,pargyline_02,318.47629,140.84507042253523,0.1309702341034885,1.603732358215511
276,874,PBG,Right Parabigeminal nucleus,339.0,/997/8/343/313/339/874/,Right Midbrain,15.0,0.031,pargyline,02,pargyline_02,214.22626,483.8709677419355,0.44994612683940394,1.0787666018763569
277,898,PCG,Right Pontine central gray,987.0,/997/8/343/1065/771/987/898/,Right Pons,609.0,0.22,pargyline,02,pargyline_02,277.94271,2768.181818181818,2.5741008874548807,1.3996197888298367
278,922,PERI,Right Perirhinal area,315.0,/997/8/567/688/695/315/922/,Right Cerebral cortex,71.0,0.515,pargyline,02,pargyline_02,145.23259649246967,137.8640776699029,0.1281982427409098,0.731339260648352
279,1041,PFL,Right Paraflocculus,1073.0,/997/8/512/528/1073/1041/,Right Cerebellum,2833.0,1.759,pargyline,02,pargyline_02,102.82931,1610.574189880614,1.4976546786968723,0.5178115200348944
280,931,PG,Right Pontine gray,987.0,/997/8/343/1065/771/987/931/,Right Pons,937.0,0.327,pargyline,02,pargyline_02,161.69578,2865.4434250764525,2.6645433529672102,0.8142419474080675
281,938,PGRN,Right Paragigantocellular reticular nucleus,370.0,/997/8/343/1065/354/370/938/,Right Medulla,714.0,0.303,pargyline,02,pargyline_02,165.17570344384478,2356.4356435643567,2.191222788000741,0.8317655936142156
282,946,PH,Right Posterior hypothalamic nucleus,467.0,/997/8/343/1129/1097/467/946/,Right Hypothalamus,76.0,0.272,pargyline,02,pargyline_02,247.27937,279.4117647058823,0.25982183206706755,1.2452102076049236
283,154,PHY,Right Perihypoglossal nuclei,370.0,/997/8/343/1065/354/370/154/,Right Medulla,8.0,0.07,pargyline,02,pargyline_02,197.29200574930363,114.28571428571428,0.1062729899582592,0.9934917718282854
284,961,PIR,Right Piriform area,698.0,/997/8/567/688/695/698/961/,Right Cerebral cortex,3713.0,4.565,pargyline,02,pargyline_02,134.11903,813.3625410733844,0.7563366051492648,0.6753753262557689
285,972,PL,Right Prelimbic area,315.0,/997/8/567/688/695/315/972/,Right Cerebral cortex,1192.0,0.701,pargyline,02,pargyline_02,177.34080847092852,1700.4279600570615,1.5812086808340138,0.8930246988776699
286,980,PMd,Right Dorsal premammillary nucleus,467.0,/997/8/343/1129/1097/467/980/,Right Hypothalamus,52.0,0.029,pargyline,02,pargyline_02,253.04914,1793.1034482758619,1.6673865665864807,1.2742646996943068
287,1004,PMv,Right Ventral premammillary nucleus,467.0,/997/8/343/1129/1097/467/1004/,Right Hypothalamus,136.0,0.031,pargyline,02,pargyline_02,206.91655,4387.096774193548,4.079511550010595,1.0419575243272197
288,1052,PPN,Right Pedunculopontine nucleus,348.0,/997/8/343/313/348/1052/,Right Midbrain,13.0,0.156,pargyline,02,pargyline_02,252.31097,83.33333333333333,0.07749072184456401,1.270547540357692
289,1025,PRM,Right Paramedian lobule,1073.0,/997/8/512/528/1073/1025/,Right Cerebellum,2926.0,1.597,pargyline,02,pargyline_02,143.93662,1832.1853475266125,1.703728381594447,0.7248131879022137
290,1093,PRNc,Right Pontine reticular nucleus caudal part,987.0,/997/8/343/1065/771/987/1093/,Right Pons,1072.0,1.057,pargyline,02,pargyline_02,232.52491,1014.1911069063387,0.9430848115501149,1.1709120395058277
291,146,PRNr,Right Pontine reticular nucleus,1117.0,/997/8/343/1065/771/1117/146/,Right Pons,728.0,0.767,pargyline,02,pargyline_02,238.95091,949.1525423728814,0.8826061877889325,1.2032710704839042
292,7,PSV,Right Principal sensory nucleus of the trigeminal,1132.0,/997/8/343/1065/771/1132/7/,Right Pons,183.0,0.282,pargyline,02,pargyline_02,216.38065,648.936170212766,0.6034383871300092,1.0896153371313924
293,118,PVi,Right Periventricular hypothalamic nucleus intermediate part,157.0,/997/8/343/1129/1097/157/118/,Right Hypothalamus,8.0,0.039,pargyline,02,pargyline_02,126.94495,205.12820512820514,0.19074639223277295,0.6392492327358189
294,126,PVp,Right Periventricular hypothalamic nucleus posterior part,141.0,/997/8/343/1129/1097/141/126/,Right Hypothalamus,133.0,0.064,pargyline,02,pargyline_02,106.63185,2078.125,1.9324248759988152,0.536959747494492
295,951,PYR,Right Pyramus (VIII),645.0,/997/8/512/528/645/951/,Right Cerebellum,1094.0,0.306,pargyline,02,pargyline_02,110.10179,3575.1633986928105,3.3245039097236484,0.5544331206585236
296,822,RHP,Right Retrohippocampal region,1089.0,/997/8/567/688/695/1089/822/,Right Cerebral cortex,3462.0,5.948,pargyline,02,pargyline_02,167.51519781675373,582.044384667115,0.5412364741611579,0.8435464480938292
297,206,RM,Right Nucleus raphe magnus,379.0,/997/8/343/1065/354/379/206/,Right Medulla,145.0,0.075,pargyline,02,pargyline_02,158.80329,1933.3333333333335,1.7977847467938852,0.799676405311308
298,222,RO,Right Nucleus raphe obscurus,379.0,/997/8/343/1065/354/379/222/,Right Medulla,4.0,0.008,pargyline,02,pargyline_02,166.61685,500.0,0.4649443310673841,0.8390226907282173
299,230,RPA,Right Nucleus raphe pallidus,379.0,/997/8/343/1065/354/379/230/,Right Medulla,4.0,0.017,pargyline,02,pargyline_02,69.83195,235.2941176470588,0.21879733226700426,0.35164865130866624
300,238,RPO,Right Nucleus raphe pontis,1117.0,/997/8/343/1065/771/1117/238/,Right Pons,18.0,0.019,pargyline,02,pargyline_02,165.00528,947.3684210526316,0.8809471536013593,0.8309074022823196
301,246,RR,Right Midbrain reticular nucleus retrorubral area,323.0,/997/8/343/313/323/246/,Right Midbrain,29.0,0.145,pargyline,02,pargyline_02,261.21812,200.0,0.18597773242695365,1.3154007527411926
302,254,RSP,Right Retrosplenial area,315.0,/997/8/567/688/695/315/254/,Right Cerebral cortex,2809.0,3.462,pargyline,02,pargyline_02,150.19774662645008,811.3807047949161,0.7544937180637098,0.7563419757115752
303,262,RT,Right Reticular nucleus of the thalamus,856.0,/997/8/343/1129/549/856/262/,Right Thalamus,40.0,0.615,pargyline,02,pargyline_02,195.66297,65.04065040650407,0.06048056339087923,0.9852885321339017
304,26,SCdg,Right Superior colliculus motor related deep gray layer,294.0,/997/8/343/313/323/294/26/,Right Midbrain,241.0,0.388,pargyline,02,pargyline_02,248.36479,621.1340206185566,0.5775854834393791,1.2506759933821139
305,10,SCig,Right Superior colliculus motor related intermediate gray layer,294.0,/997/8/343/313/323/294/10/,Right Midbrain,1057.0,0.8560000000000001,pargyline,02,pargyline_02,253.67600741132068,1234.8130841121495,1.1482386867715537,1.2774213791188436
306,17,SCiw,Right Superior colliculus motor related intermediate white layer,294.0,/997/8/343/313/323/294/17/,Right Midbrain,337.0,0.653,pargyline,02,pargyline_02,256.49866,516.0796324655436,0.47989659898838716,1.2916352450630422
307,851,SCop,Right Superior colliculus optic layer,302.0,/997/8/343/313/339/302/851/,Right Midbrain,237.0,0.205,pargyline,02,pargyline_02,224.5007,1156.09756097561,1.0750420142728785,1.1305049962495888
308,842,SCsg,Right Superior colliculus superficial gray layer,302.0,/997/8/343/313/339/302/842/,Right Midbrain,372.0,0.512,pargyline,02,pargyline_02,154.84277,726.5625,0.6756222310822925,0.7797326472395228
309,342,SI,Right Substantia innominata,835.0,/997/8/567/623/803/835/342/,Right Cerebral nuclei,1020.0,1.09,pargyline,02,pargyline_02,207.54612000000003,935.7798165137614,0.8701710416307004,1.0451278130189203
310,1007,SIM,Right Simple lobule,1073.0,/997/8/512/528/1073/1007/,Right Cerebellum,2284.0,1.797,pargyline,02,pargyline_02,160.74531,1271.0072342793546,1.1818952166476409,0.8094557214239821
311,350,SLC,Right Subceruleus nucleus,1117.0,/997/8/343/1065/771/1117/350/,Right Pons,9.0,0.01,pargyline,02,pargyline_02,389.09231,900.0,0.8368997959212914,1.9593293047963496
312,358,SLD,Right Sublaterodorsal nucleus,1117.0,/997/8/343/1065/771/1117/358/,Right Pons,80.0,0.027,pargyline,02,pargyline_02,382.32582,2962.962962962963,2.7552256655844984,1.9252556883128695
313,381,SNr,Right Substantia nigra reticular part,323.0,/997/8/343/313/323/381/,Right Midbrain,124.0,0.516,pargyline,02,pargyline_02,273.13666,240.31007751937983,0.22346161648199853,1.3754182449717316
314,390,SO,Right Supraoptic nucleus,157.0,/997/8/343/1129/1097/157/390/,Right Hypothalamus,18.0,0.02,pargyline,02,pargyline_02,254.44417,900.0,0.8368997959212914,1.2812895703736324
315,398,SOC,Right Superior olivary complex,1132.0,/997/8/343/1065/771/1132/398/,Right Pons,124.0,0.144,pargyline,02,pargyline_02,172.70422452163342,861.1111111111112,0.8007374590604949,0.8696765252630274
316,429,SPVC,Right Spinal nucleus of the trigeminal caudal part,386.0,/997/8/343/1065/354/386/429/,Right Medulla,427.0,0.477,pargyline,02,pargyline_02,172.40566,895.1781970649896,0.832416056040977,0.8681730614279061
317,437,SPVI,Right Spinal nucleus of the trigeminal interpolar part,386.0,/997/8/343/1065/354/386/437/,Right Medulla,349.0,0.418,pargyline,02,pargyline_02,181.74884,834.9282296650719,0.7763902944618041,0.9152219644863785
318,445,SPVO,Right Spinal nucleus of the trigeminal oral part,386.0,/997/8/343/1065/354/386/445/,Right Medulla,211.0,0.163,pargyline,02,pargyline_02,200.96453,1294.478527607362,1.2037209061989944,1.0119852866113574
319,453,SS,Right Somatosensory areas,315.0,/997/8/567/688/695/315/453/,Right Cerebral cortex,9288.0,9.96,pargyline,02,pargyline_02,157.90424389757104,932.5301204819276,0.8671491861353139,0.7951491316295125
320,477,STR,Right Striatum,623.0,/997/8/567/623/477/,Right Cerebral nuclei,863.0,0.856,pargyline,02,pargyline_02,192.71389,1008.1775700934579,0.937492891848487,0.9704380230961136
321,534,SUT,Right Supratrigeminal nucleus,987.0,/997/8/343/1065/771/987/534/,Right Pons,3.0,0.05,pargyline,02,pargyline_02,263.36576,60.0,0.05579331972808609,1.3262154974174698
322,549,TH,Right Thalamus,1129.0,/997/8/343/1129/549/,Right Thalamus,526.0,1.629,pargyline,02,pargyline_02,239.90476,322.89748311847757,0.300258708583725,1.2080743169355754
323,574,TRN,Right Tegmental reticular nucleus,987.0,/997/8/343/1065/771/987/574/,Right Pons,579.0,0.249,pargyline,02,pargyline_02,205.54898,2325.3012048192772,2.162271226409762,1.035070932357925
324,589,TT,Right Taenia tecta,698.0,/997/8/567/688/695/698/589/,Right Cerebral cortex,684.0,0.536,pargyline,02,pargyline_02,153.3797,1276.1194029850747,1.18664896436601,0.7723651515263118
325,614,TU,Right Tuberal nucleus,290.0,/997/8/343/1129/1097/290/614/,Right Hypothalamus,148.0,0.172,pargyline,02,pargyline_02,178.40601000000004,860.4651162790699,0.800136755790382,0.8983886716876791
326,957,UVU,Right Uvula (IX),645.0,/997/8/512/528/645/957/,Right Cerebellum,920.0,0.79,pargyline,02,pargyline_02,115.89957,1164.5569620253164,1.0829083153974515,0.5836286610606513
327,621,V,Right Motor nucleus of trigeminal,987.0,/997/8/343/1065/771/987/621/,Right Pons,71.0,0.104,pargyline,02,pargyline_02,253.01412,682.6923076923077,0.6348278366496976,1.2740883515360666
328,153,V4r,Right lateral recess,145.0,/997/73/145/153/,Right ventricular systems,1881.0,0.273,pargyline,02,pargyline_02,169.63958,6890.109890109889,6.407035067675819,0.8542440747475701
329,661,VII,Right Facial motor nucleus,370.0,/997/8/343/1065/354/370/661/,Right Medulla,210.0,0.274,pargyline,02,pargyline_02,187.31492,766.4233576642335,0.712688390687231,0.9432507467998631
330,798,VIIn,Right facial nerve,967.0,/997/1009/967/798/,Right fiber tracts,18.0,0.032,pargyline,02,pargyline_02,225.07066,562.5,0.5230623724508071,1.1333751103635423
331,669,VIS,Right Visual areas,315.0,/997/8/567/688/695/315/669/,Right Cerebral cortex,2840.0,3.684,pargyline,02,pargyline_02,138.29021370811762,770.9011943539631,0.7168522802559016,0.6963799111960468
332,677,VISC,Right Visceral area,315.0,/997/8/567/688/695/315/677/,Right Cerebral cortex,394.0,0.6739999999999999,pargyline,02,pargyline_02,158.310125983906,584.5697329376856,0.5435847668859032,0.797193008225398
333,693,VMH,Right Ventromedial hypothalamic nucleus,467.0,/997/8/343/1129/1097/467/693/,Right Hypothalamus,14.0,0.181,pargyline,02,pargyline_02,189.2222,77.34806629834254,0.0719250898888771,0.9528551247338602
334,701,VNC,Right Vestibular nuclei,370.0,/997/8/343/1065/354/370/701/,Right Medulla,101.0,0.7859999999999999,pargyline,02,pargyline_02,241.8428045281468,128.49872773536896,0.11948951001986206,1.2178336139980082
335,749,VTA,Right Ventral tegmental area,323.0,/997/8/343/313/323/749/,Right Midbrain,86.0,0.247,pargyline,02,pargyline_02,313.44457,348.1781376518219,0.3237669026056278,1.578394421185787
336,757,VTN,Right Ventral tegmental nucleus,323.0,/997/8/343/313/323/757/,Right Midbrain,9.0,0.011,pargyline,02,pargyline_02,257.88554,818.1818181818182,0.7608179962920831,1.298619075265793
337,773,XII,Right Hypoglossal nucleus,370.0,/997/8/343/1065/354/370/773/,Right Medulla,276.0,0.143,pargyline,02,pargyline_02,246.15857,1930.0699300699303,1.7947501450992729,1.2395662608386262
338,797,ZI,Right Zona incerta,290.0,/997/8/343/1129/1097/290/797/,Right Hypothalamus,33.0,0.511,pargyline,02,pargyline_02,217.89225631652948,64.57925636007828,0.060051518298331406,1.0972272443245505
339,900,aco,Right anterior commissure olfactory limb,840.0,/997/1009/967/840/900/,Right fiber tracts,242.0,0.358,pargyline,02,pargyline_02,180.97765,675.977653631285,0.6285839559681953,0.9113385282741185
340,728,arb,Right arbor vitae,960.0,/997/1009/960/728/,Right fiber tracts,3037.0,2.125,pargyline,02,pargyline_02,178.9832,1429.1764705882354,1.328974996189784,0.9012951934882137
341,482,bic,Right brachium of the inferior colliculus,948.0,/997/1009/967/933/948/482/,Right fiber tracts,165.0,0.129,pargyline,02,pargyline_02,146.26313,1279.0697674418604,1.1893924748235407,0.736528657737384
342,776,cc,Right corpus callosum,983.0,/997/1009/983/776/,Right fiber tracts,2868.0,3.712,pargyline,02,pargyline_02,160.65751,772.6293103448276,0.7184592357226602,0.809013592118057
343,940,cing,Right cingulum bundle,768.0,/997/1009/991/768/940/,Right fiber tracts,141.0,0.339,pargyline,02,pargyline_02,160.65552,415.929203539823,0.3867678506224257,0.8090035711918748
344,924,cpd,Right cerebal peduncle,784.0,/997/1009/983/784/924/,Right fiber tracts,329.0,0.249,pargyline,02,pargyline_02,226.98636,1321.285140562249,1.2286480716559787,1.1430218883972647
345,443,dhc,Right dorsal hippocampal commissure,618.0,/997/1009/991/768/1099/618/443/,Right fiber tracts,105.0,0.311,pargyline,02,pargyline_02,176.38767,337.62057877813504,0.3139495483091661,0.8882250354311756
346,603,fi,Right fimbria,1099.0,/997/1009/991/768/1099/603/,Right fiber tracts,239.0,0.509,pargyline,02,pargyline_02,157.80847,469.54813359528487,0.43662748575679683,0.7946668486356762
347,1009,fiber tracts,Right fiber tracts,997.0,/997/1009/,Right fiber tracts,1392.0,1.126,pargyline,02,pargyline_02,173.01853,1236.2344582593253,1.149560406475664,0.8712592549099374
348,436,fx,Right columns of the fornix,737.0,/997/1009/991/768/1099/737/436/,Right fiber tracts,46.0,0.093,pargyline,02,pargyline_02,222.82364,494.6236559139785,0.4599449296580574,1.1220599236551145
349,611,hbc,Right habenular commissure,1083.0,/997/1009/991/824/1083/611/,Right fiber tracts,86.0,0.02,pargyline,02,pargyline_02,188.23139,4300.0,3.9985212471795033,0.9478657609798317
350,1123,icp,Right inferior cerebellar peduncle,752.0,/997/1009/960/752/1123/,Right fiber tracts,50.0,0.22,pargyline,02,pargyline_02,119.8703,227.27272727272728,0.2113383323033564,0.6036238330300845
351,6,int,Right internal capsule,784.0,/997/1009/983/784/6/,Right fiber tracts,471.0,0.99,pargyline,02,pargyline_02,158.86001,475.75757575757575,0.44240157562169274,0.7999620268857052
352,658,ll,Right lateral lemniscus,948.0,/997/1009/967/933/948/658/,Right fiber tracts,287.0,0.278,pargyline,02,pargyline_02,243.77673,1032.3741007194244,0.9599929713405699,1.2275721689704622
353,665,lot,Right lateral olfactory tract body,21.0,/997/1009/967/840/21/665/,Right fiber tracts,193.0,0.446,pargyline,02,pargyline_02,87.60783,432.7354260089686,0.4023957663497988,0.4411616067370152
354,78,mcp,Right middle cerebellar peduncle,752.0,/997/1009/960/752/78/,Right fiber tracts,5.0,0.248,pargyline,02,pargyline_02,112.24801,20.161290322580644,0.018747755284975163,0.5652407147241582
355,697,ml,Right medial lemniscus,932.0,/997/1009/967/792/932/697/,Right fiber tracts,169.0,0.201,pargyline,02,pargyline_02,173.84747,840.7960199004974,0.7818466860735115,0.875433499407131
356,62,mlf,Right medial longitudinal fascicle,832.0,/997/1009/967/832/62/,Right fiber tracts,191.0,0.432,pargyline,02,pargyline_02,173.82142,442.1296296296296,0.41113132978643685,0.8753023209513298
357,705,mtV,Right midbrain tract of the trigeminal nerve,229.0,/997/1009/967/901/229/705/,Right fiber tracts,3.0,0.003,pargyline,02,pargyline_02,383.79822,1000.0,0.9298886621347682,1.9326701665593866
358,1016,onl,Right olfactory nerve layer of main olfactory bulb,840.0,/997/1009/967/840/1016/,Right fiber tracts,1208.0,1.558,pargyline,02,pargyline_02,40.79539,775.3530166880616,0.7209919793702182,0.2054309506337865
359,125,opt,Right optic tract,848.0,/997/1009/967/848/125/,Right fiber tracts,421.0,0.244,pargyline,02,pargyline_02,175.2179,1725.4098360655737,1.604439044093186,0.8823344933105367
360,863,rust,Right rubrospinal tract,1000.0,/997/1009/1000/863/,Right fiber tracts,107.0,0.106,pargyline,02,pargyline_02,167.44959,1009.433962264151,0.9386611966832094,0.8432160706623417
361,278,sAMY,Right Striatum-like amygdalar nuclei,477.0,/997/8/567/623/477/278/,Right Cerebral nuclei,21.0,0.051,pargyline,02,pargyline_02,200.23007,411.764705882353,0.3828953314672575,1.0082868095039568
362,326,scp,Right superior cerebelar peduncles,752.0,/997/1009/960/752/326/,Right fiber tracts,72.0,0.148,pargyline,02,pargyline_02,253.4064,486.4864864864865,0.4523782680655629,1.2760637329042708
363,802,sm,Right stria medullaris,1083.0,/997/1009/991/824/1083/802/,Right fiber tracts,105.0,0.091,pargyline,02,pargyline_02,268.86067,1153.8461538461538,1.0729484563093479,1.3538858931398075
364,794,sptV,Right spinal tract of the trigeminal nerve,229.0,/997/1009/967/901/229/794/,Right fiber tracts,345.0,0.527,pargyline,02,pargyline_02,91.15245,654.6489563567362,0.6087506421944877,0.459011041593148
